chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
IV	4468759	4468803	8	WBGene00019719	-	0.0	True	0.0	8.0
IV	4468814	4468842	6	WBGene00019719	-	0.001	True	0.0034345124283	6.0
IV	4469727	4469782	7	WBGene00019719	-	0.0	True	0.0	7.0
I	5301118	5301171	6	WBGene00002717	-	0.001	True	0.0034345124283	5.0
I	5301257	5301290	5	WBGene00002717	-	0.001	True	0.0034345124283	5.0
I	5301349	5301379	5	WBGene00002717	-	0.001	True	0.0034345124283	5.0
I	5301380	5301407	2	WBGene00002717	-	0.999	False	1.0	2.0
I	5301644	5301674	2	WBGene00002717	-	0.999	False	1.0	2.0
I	5301723	5301755	7	WBGene00002717	-	0.0	True	0.0	7.0
II	6565861	6565906	4	WBGene00017560	-	0.003	True	0.00941677588467	4.0
II	6565959	6566006	3	WBGene00017560	-	0.147	False	0.258238386308	3.0
II	6559535	6559565	2	WBGene00017563	-	0.893	False	1.0	2.0
II	6559597	6559628	2	WBGene00017563	-	0.893	False	1.0	2.0
II	6559638	6559668	2	WBGene00017563	-	0.893	False	1.0	2.0
V	6435692	6435877	79	WBGene00020269	+	0.0	True	0.0	34.0
V	6436138	6436181	9	WBGene00020269	+	0.012	False	0.0322076951812	9.0
V	6436267	6436325	10	WBGene00020269	+	0.012	False	0.0322076951812	9.0
III	9853342	9853370	3	WBGene00010780	+	0.336	False	0.502322097378	3.0
III	9853559	9853620	8	WBGene00010780	+	0.0	True	0.0	7.0
III	9853724	9853750	2	WBGene00010780	+	0.992	False	1.0	2.0
II	11880332	11880364	3	WBGene00010785	+	0.031	False	0.0727179236043	3.0
II	11880369	11880412	5	WBGene00010785	+	0.0	True	0.0	5.0
II	11880473	11880503	4	WBGene00010785	+	0.0	True	0.0	4.0
I	5472448	5472504	5	WBGene00020263	-	0.0	True	0.0	5.0
I	5472597	5472621	2	WBGene00020263	-	0.364	False	0.534834355828	2.0
IV	17183595	17183630	2	WBGene00000711	-	0.319	False	0.481414618778	2.0
V	9159631	9159670	4	WBGene00000717	-	0.179	False	0.303185997171	4.0
V	9160143	9160178	2	WBGene00000717	-	1.0	False	1.0	2.0
V	9160523	9160608	9	WBGene00000717	-	0.0	True	0.0	7.0
IV	7083965	7084019	2	WBGene00004473	-	0.97	False	1.0	2.0
IV	7084546	7084588	6	WBGene00004473	-	0.0	True	0.0	6.0
X	3609698	3609734	2	WBGene00015956	-	0.178	False	0.301634433962	2.0
III	8226068	8226191	39	WBGene00016238	+	0.0	True	0.0	26.0
III	8226237	8226284	10	WBGene00016238	+	0.0	True	0.0	10.0
III	8226291	8226315	2	WBGene00016238	+	1.0	False	1.0	2.0
III	3905757	3905784	2	WBGene00014202	-	0.291	False	0.446473414478	2.0
III	3918590	3918626	10	WBGene00014204	+	0.0	True	0.0	10.0
III	3918682	3918729	3	WBGene00014204	+	0.282	False	0.435829210583	3.0
III	3924773	3924797	2	WBGene00014207	-	0.087	False	0.1683984375	2.0
V	13987255	13987282	3	WBGene00010259	-	0.02	False	0.0497920997921	3.0
V	13987413	13987447	2	WBGene00010259	-	0.47	False	0.655973193473	2.0
V	13987598	13987640	2	WBGene00010259	-	0.47	False	0.655973193473	2.0
IV	8544254	8544290	3	WBGene00002043	+	0.005	False	0.0147717927632	3.0
X	11286632	11286659	2	WBGene00009531	-	0.16	False	0.276878612717	2.0
I	11912096	11912128	3	WBGene00003123	-	0.009	False	0.0249190751445	3.0
V	14599997	14600032	4	WBGene00011250	+	0.0	True	0.0	4.0
I	4659104	4659136	2	WBGene00015007	+	1.0	False	1.0	2.0
I	4659138	4659167	2	WBGene00015007	+	1.0	False	1.0	2.0
I	4659455	4659527	11	WBGene00015007	+	0.0	True	0.0	10.0
I	4659568	4659596	3	WBGene00015007	+	1.0	False	1.0	3.0
I	4659625	4659670	10	WBGene00015007	+	0.0	True	0.0	10.0
I	4659712	4659773	7	WBGene00015007	+	0.092	False	0.175663034813	6.0
I	4659838	4659923	16	WBGene00015007	+	0.0	True	0.0	10.0
I	4659924	4659979	26	WBGene00015007	+	0.0	True	0.0	25.0
I	4660034	4660078	5	WBGene00015007	+	0.459	False	0.644249853487	5.0
IV	7016429	7016489	5	WBGene00015553	+	0.0	True	0.0	4.0
IV	7016492	7016516	2	WBGene00015553	+	0.659	False	0.857463781239	2.0
II	10813166	10813203	2	WBGene00011071	-	0.129	False	0.232180611222	2.0
III	6207889	6207920	2	WBGene00004472	+	0.717	False	0.915848	2.0
IV	7925469	7925507	2	WBGene00004471	-	1.0	False	1.0	2.0
IV	7925518	7925556	6	WBGene00004471	-	0.002	True	0.0064788097385	6.0
IV	7926059	7926107	9	WBGene00004471	-	0.0	True	0.0	8.0
III	4475919	4475955	3	WBGene00004470	+	0.349	False	0.517877942999	3.0
III	4476181	4476218	2	WBGene00004470	+	0.993	False	1.0	2.0
III	4476369	4476415	3	WBGene00004470	+	0.349	False	0.517877942999	3.0
III	4476636	4476683	2	WBGene00004470	+	0.993	False	1.0	2.0
IV	7313280	7313317	4	WBGene00004477	-	0.088	False	0.169967741935	4.0
IV	7313354	7313406	3	WBGene00004477	-	0.562	False	0.757592870544	3.0
IV	7313792	7313830	4	WBGene00004477	-	0.088	False	0.169967741935	4.0
I	10331156	10331186	3	WBGene00004476	+	0.212	False	0.347767123288	3.0
I	10331624	10331655	2	WBGene00004476	+	0.931	False	1.0	2.0
I	10331677	10331707	2	WBGene00004476	+	0.931	False	1.0	2.0
I	13952709	13952747	3	WBGene00004475	+	0.079	False	0.156669886834	3.0
IV	11110808	11110850	6	WBGene00004474	-	0.0	True	0.0	6.0
III	3648869	3648900	2	WBGene00008118	-	0.053	False	0.113537567084	2.0
II	11125533	11125567	3	WBGene00004478	-	0.132	False	0.236690791116	3.0
II	11126103	11126157	2	WBGene00004478	-	0.859	False	1.0	2.0
IV	10095513	10095562	2	WBGene00003432	+	0.569	False	0.765019648204	2.0
IV	10095822	10095856	2	WBGene00003432	+	0.569	False	0.765019648204	2.0
II	4892273	4892302	5	WBGene00003431	-	0.0	True	0.0	5.0
X	8677839	8677868	3	WBGene00019572	+	0.018	False	0.0454906788604	3.0
I	5761712	5761740	4	WBGene00045483	-	0.0	True	0.0	4.0
III	3726739	3726784	2	WBGene00045484	-	0.093	False	0.177430961232	2.0
V	10446178	10446216	3	WBGene00012528	+	0.202	False	0.335266805267	3.0
V	10446240	10446300	7	WBGene00012528	+	0.0	True	0.0	5.0
V	10446334	10446369	5	WBGene00012528	+	0.0	True	0.0	5.0
X	11061672	11061707	6	WBGene00012255	+	0.0	True	0.0	6.0
X	11063310	11063368	3	WBGene00012256	+	0.237	False	0.381120188004	3.0
X	11064210	11064253	6	WBGene00012256	+	0.0	True	0.0	6.0
X	11064436	11064477	2	WBGene00012256	+	0.982	False	1.0	2.0
X	11066620	11066643	3	WBGene00012257	+	0.043	False	0.0957406259684	3.0
V	19755256	19755287	2	WBGene00012253	-	0.042	False	0.0938923459863	2.0
X	16035461	16035491	2	WBGene00007175	-	0.167	False	0.287331178161	2.0
X	16039078	16039115	2	WBGene00007175	-	0.167	False	0.287331178161	2.0
III	4780295	4780342	3	WBGene00007171	-	0.091	False	0.174216626699	3.0
III	4780700	4780762	5	WBGene00007171	-	0.0	True	0.0	5.0
III	4776127	4776184	3	WBGene00007170	+	0.004	False	0.0121470836855	3.0
II	3006298	3006322	2	WBGene00016573	+	0.032	False	0.0744318549692	2.0
II	8441972	8442026	2	WBGene00008803	+	0.067	False	0.137620068611	2.0
II	8424226	8424252	2	WBGene00008800	-	0.154	False	0.267785575992	2.0
II	8424370	8424416	2	WBGene00008800	-	0.154	False	0.267785575992	2.0
I	6834428	6834470	4	WBGene00019323	+	0.0	True	0.0	4.0
I	6834570	6834613	4	WBGene00019323	+	0.0	True	0.0	4.0
I	6836668	6836710	4	WBGene00019322	+	0.561	False	0.756528716216	4.0
I	6836956	6837018	11	WBGene00019322	+	0.0	True	0.0	11.0
I	6837674	6837732	2	WBGene00019322	+	1.0	False	1.0	2.0
I	6837833	6837864	2	WBGene00019322	+	1.0	False	1.0	2.0
I	6837922	6837955	2	WBGene00019322	+	1.0	False	1.0	2.0
I	6837973	6838003	3	WBGene00019322	+	0.993	False	1.0	3.0
I	6838014	6838065	8	WBGene00019322	+	0.014	False	0.036738495252	6.0
III	835129	835154	2	WBGene00019327	+	0.999	False	1.0	2.0
III	835327	835360	2	WBGene00019327	+	0.999	False	1.0	2.0
III	835687	835755	12	WBGene00019327	+	0.0	True	0.0	9.0
II	10560222	10560301	18	WBGene00007352	-	0.0	True	0.0	14.0
II	10579810	10579840	2	WBGene00007355	+	0.71	False	0.910630132096	2.0
II	10579857	10579880	3	WBGene00007355	+	0.074	False	0.148558256496	3.0
II	6329901	6329930	2	WBGene00016313	-	0.112	False	0.206815728604	2.0
II	6352547	6352586	2	WBGene00016318	-	0.125	False	0.226227959698	2.0
II	5657770	5657794	3	WBGene00006402	-	0.004	False	0.0121470836855	3.0
II	13636768	13636808	2	WBGene00006404	+	0.023	False	0.0563049403748	2.0
IV	17120249	17120282	3	WBGene00006405	+	0.012	False	0.0322076951812	3.0
IV	11578383	11578406	3	WBGene00006406	+	0.988	False	1.0	3.0
IV	11578410	11578506	47	WBGene00006406	+	0.0	True	0.0	33.0
IV	11578530	11578566	4	WBGene00006406	+	0.429	False	0.609283455228	4.0
I	10966324	10966376	2	WBGene00013121	-	0.1	False	0.188089005236	2.0
I	10979660	10979692	3	WBGene00013123	+	0.001	True	0.0034345124283	3.0
I	10966394	10966429	2	WBGene00013122	-	0.182	False	0.307614678899	2.0
II	6477829	6477882	4	WBGene00020896	+	0.006	False	0.0173480885312	4.0
II	6477948	6477984	2	WBGene00020896	+	0.893	False	1.0	2.0
II	6478033	6478070	4	WBGene00020896	+	0.006	False	0.0173480885312	4.0
X	17155234	17155264	2	WBGene00020727	-	0.039	False	0.0882566929134	2.0
II	6493459	6493485	2	WBGene00020894	+	1.0	False	1.0	2.0
II	6493486	6493541	3	WBGene00020894	+	0.717	False	0.915848	3.0
II	6493638	6493683	9	WBGene00020894	+	0.0	True	0.0	9.0
III	6976671	6976695	2	WBGene00017950	+	0.023	False	0.0563049403748	2.0
III	6963751	6963784	2	WBGene00017951	-	0.738	False	0.935850688316	2.0
III	6963814	6963863	5	WBGene00017951	-	0.0	True	0.0	5.0
III	6968107	6968131	3	WBGene00017951	-	0.042	False	0.0938923459863	3.0
V	115944	115990	2	WBGene00021411	+	0.049	False	0.106524962179	2.0
IV	2324096	2324138	3	WBGene00021415	+	0.002	True	0.0064788097385	3.0
III	5027749	5027791	2	WBGene00020092	+	0.999	False	1.0	2.0
III	5029287	5029331	3	WBGene00020092	+	0.515	False	0.707103955666	3.0
III	5029407	5029468	5	WBGene00020092	+	0.004	False	0.0121470836855	5.0
III	5029529	5029572	2	WBGene00020092	+	0.999	False	1.0	2.0
III	5029599	5029635	11	WBGene00020092	+	0.0	True	0.0	11.0
I	367992	368031	2	WBGene00020091	+	0.64	False	0.838512035011	2.0
I	368067	368128	2	WBGene00020091	+	0.64	False	0.838512035011	2.0
I	368128	368167	4	WBGene00020091	+	0.001	True	0.0034345124283	4.0
III	5008974	5009049	22	WBGene00020097	-	0.0	True	0.0	14.0
III	5009078	5009100	2	WBGene00020097	-	1.0	False	1.0	2.0
III	5009102	5009137	2	WBGene00020097	-	1.0	False	1.0	2.0
III	5009194	5009220	3	WBGene00020097	-	1.0	False	1.0	3.0
III	5009348	5009393	15	WBGene00020097	-	0.0	True	0.0	15.0
III	5009406	5009441	7	WBGene00020097	-	0.009	False	0.0249190751445	7.0
III	5009482	5009534	8	WBGene00020097	-	0.001	True	0.0034345124283	8.0
III	5009538	5009596	18	WBGene00020097	-	0.0	True	0.0	16.0
III	5009771	5009868	25	WBGene00020097	-	0.0	True	0.0	17.0
III	5013146	5013179	5	WBGene00020097	-	0.416	False	0.594936305732	5.0
III	5017528	5017554	2	WBGene00020097	-	1.0	False	1.0	2.0
III	5017665	5017694	2	WBGene00020097	-	1.0	False	1.0	2.0
III	5019401	5019427	2	WBGene00020094	+	1.0	False	1.0	2.0
III	5020825	5020864	10	WBGene00020094	+	0.0	True	0.0	10.0
III	5020962	5020995	2	WBGene00020094	+	1.0	False	1.0	2.0
X	10920588	10920615	2	WBGene00000961	-	0.549	False	0.744538505096	2.0
X	10920749	10920787	2	WBGene00000961	-	0.549	False	0.744538505096	2.0
X	10920820	10920872	2	WBGene00000961	-	0.549	False	0.744538505096	2.0
I	4399058	4399085	3	WBGene00000962	+	0.005	False	0.0147717927632	3.0
I	4401801	4401828	2	WBGene00000962	+	0.25	False	0.396961325967	2.0
I	8218255	8218278	2	WBGene00000967	-	0.137	False	0.243710076752	2.0
III	9081843	9081909	7	WBGene00001386	+	0.062	False	0.129196635731	6.0
III	9082172	9082213	4	WBGene00001386	+	0.886	False	1.0	4.0
III	9082307	9082339	7	WBGene00001386	+	0.006	False	0.0173480885312	7.0
III	9082471	9082499	7	WBGene00001386	+	0.006	False	0.0173480885312	7.0
III	9080462	9080489	5	WBGene00001385	-	0.004	False	0.0121470836855	5.0
III	9080571	9080598	2	WBGene00001385	-	0.996	False	1.0	2.0
I	6469406	6469429	2	WBGene00000386	-	1.0	False	1.0	2.0
I	6469477	6469501	2	WBGene00000386	-	1.0	False	1.0	2.0
I	6469642	6469668	2	WBGene00000386	-	1.0	False	1.0	2.0
I	6469669	6469810	26	WBGene00000386	-	0.0	True	0.0	20.0
I	6469864	6469894	2	WBGene00000386	-	1.0	False	1.0	2.0
III	5853613	5853665	12	WBGene00000381	-	0.0	True	0.0	10.0
III	4499223	4499257	2	WBGene00000380	-	0.902	False	1.0	2.0
III	4499281	4499314	7	WBGene00000380	-	0.0	True	0.0	7.0
II	5590315	5590351	4	WBGene00000383	-	0.0	True	0.0	4.0
II	5590498	5590533	2	WBGene00000383	-	0.388	False	0.56284675954	2.0
I	4268147	4268179	5	WBGene00000382	-	0.0	True	0.0	5.0
I	4268225	4268251	3	WBGene00000382	-	0.045	False	0.0994846153846	3.0
IV	12410391	12410421	5	WBGene00008580	+	0.0	True	0.0	5.0
II	13388504	13388552	4	WBGene00012994	+	0.0	True	0.0	4.0
IV	144016	144059	2	WBGene00023019	+	0.808	False	1.0	2.0
X	16689986	16690033	4	WBGene00023012	-	0.146	False	0.256732745962	4.0
X	4444255	4444297	2	WBGene00023013	+	0.775	False	0.97077667364	2.0
X	5092785	5092813	2	WBGene00000039	-	0.571	False	0.766704354326	2.0
X	5094355	5094383	2	WBGene00000039	-	0.571	False	0.766704354326	2.0
X	5095009	5095041	5	WBGene00000039	-	0.0	True	0.0	5.0
V	7069747	7069785	2	WBGene00023015	-	0.755	False	0.951530433257	2.0
IV	5057513	5057550	2	WBGene00015630	-	0.013	False	0.0344922451994	2.0
I	7704760	7704787	3	WBGene00009188	-	0.113	False	0.208501540832	3.0
I	7705124	7705157	8	WBGene00009188	-	0.0	True	0.0	8.0
I	7725996	7726031	3	WBGene00009189	+	0.012	False	0.0322076951812	3.0
I	5479684	5479719	2	WBGene00015635	-	0.51	False	0.701713902719	2.0
I	5479782	5479847	5	WBGene00015635	-	0.001	True	0.0034345124283	4.0
I	5490411	5490467	6	WBGene00015634	+	0.0	True	0.0	6.0
I	5490485	5490533	14	WBGene00015634	+	0.0	True	0.0	14.0
IV	9589815	9589848	2	WBGene00009185	-	0.096	False	0.181707060063	2.0
IV	9588697	9588726	2	WBGene00009186	-	0.334	False	0.49995625	2.0
I	7703109	7703134	4	WBGene00009187	+	0.0	True	0.0	4.0
II	14400904	14400957	10	WBGene00009180	+	0.0	True	0.0	10.0
II	14401022	14401063	4	WBGene00009180	+	0.001	True	0.0034345124283	4.0
I	9469985	9470014	2	WBGene00004808	+	0.388	False	0.56284675954	2.0
I	9470504	9470536	2	WBGene00004808	+	0.388	False	0.56284675954	2.0
I	9471340	9471372	2	WBGene00004807	+	0.999	False	1.0	2.0
I	9471847	9471874	2	WBGene00004807	+	0.999	False	1.0	2.0
I	9472450	9472485	3	WBGene00004807	+	0.561	False	0.756528716216	3.0
I	9472503	9472532	6	WBGene00004807	+	0.0	True	0.0	6.0
I	9472558	9472580	2	WBGene00004807	+	0.999	False	1.0	2.0
IV	5651213	5651259	6	WBGene00004804	-	0.0	True	0.0	6.0
IV	5651522	5651553	6	WBGene00004804	-	0.0	True	0.0	6.0
IV	5651572	5651602	4	WBGene00004804	-	0.031	False	0.0727179236043	4.0
I	11649590	11649645	10	WBGene00014542	+	0.0	True	0.0	10.0
III	7112477	7112514	2	WBGene00003609	-	0.113	False	0.208501540832	2.0
IV	627795	627828	2	WBGene00015497	+	0.031	False	0.0727179236043	2.0
II	5719728	5719768	6	WBGene00015940	+	0.001	True	0.0034345124283	6.0
II	5719819	5719851	2	WBGene00015940	+	0.995	False	1.0	2.0
II	5719854	5719895	3	WBGene00015940	+	0.386	False	0.561191825172	3.0
II	5719895	5719922	3	WBGene00015940	+	0.386	False	0.561191825172	3.0
II	5712523	5712576	9	WBGene00015943	-	0.0	True	0.0	9.0
II	5712581	5712622	4	WBGene00015943	-	0.019	False	0.0475993723849	4.0
V	13411155	13411180	2	WBGene00009982	+	1.0	False	1.0	2.0
V	13411338	13411373	6	WBGene00009982	+	0.013	False	0.0344922451994	6.0
V	13411391	13411426	3	WBGene00009982	+	0.972	False	1.0	3.0
V	13411626	13411653	7	WBGene00009982	+	0.002	True	0.0064788097385	7.0
V	13415145	13415183	2	WBGene00009983	+	0.907	False	1.0	2.0
V	13415377	13415446	3	WBGene00009983	+	0.907	False	1.0	2.0
V	13415460	13415489	2	WBGene00009983	+	0.907	False	1.0	2.0
V	12767708	12767756	5	WBGene00004738	+	0.0	True	0.0	5.0
V	12767788	12767821	3	WBGene00004738	+	0.017	False	0.0433445706175	3.0
X	12504446	12504488	2	WBGene00004739	-	0.052	False	0.111962840875	2.0
I	6231501	6231535	6	WBGene00020350	-	0.0	True	0.0	6.0
IV	8082832	8082867	6	WBGene00004732	+	0.005	False	0.0147717927632	6.0
IV	8082878	8082916	8	WBGene00004732	+	0.0	True	0.0	8.0
IV	8083003	8083049	14	WBGene00004732	+	0.0	True	0.0	14.0
IV	8083097	8083214	21	WBGene00004732	+	0.0	True	0.0	13.0
IV	8083247	8083280	7	WBGene00004732	+	0.0	True	0.0	7.0
IV	8083352	8083396	9	WBGene00004732	+	0.0	True	0.0	9.0
IV	8083487	8083530	7	WBGene00004732	+	0.0	True	0.0	7.0
III	10811981	10812007	2	WBGene00004736	-	0.998	False	1.0	2.0
III	10812289	10812313	2	WBGene00004736	-	0.998	False	1.0	2.0
III	10812577	10812628	7	WBGene00004736	-	0.0	True	0.0	7.0
III	10812713	10812741	3	WBGene00004736	-	0.399	False	0.574857629838	3.0
III	10812778	10812813	2	WBGene00004736	-	0.998	False	1.0	2.0
III	10812872	10812908	4	WBGene00004736	-	0.034	False	0.0784489402697	4.0
III	10816820	10816844	2	WBGene00004736	-	0.998	False	1.0	2.0
II	10574632	10574833	42	WBGene00219803	-	0.002	True	0.0064788097385	17.0
X	1107164	1107214	2	WBGene00219800	+	0.339	False	0.506175187032	2.0
V	12242030	12242083	3	WBGene00011449	-	0.328	False	0.492411199331	3.0
V	12242212	12242235	2	WBGene00011449	-	0.997	False	1.0	2.0
V	12244944	12244989	12	WBGene00011449	-	0.0	True	0.0	12.0
X	11672159	11672188	3	WBGene00011444	+	0.001	True	0.0034345124283	3.0
X	11647870	11647898	2	WBGene00011446	+	0.39	False	0.565063520871	2.0
I	8730777	8730806	2	WBGene00044614	+	0.288	False	0.443100642398	2.0
I	3508331	3508365	3	WBGene00021637	+	0.004	False	0.0121470836855	3.0
IV	7644892	7644917	2	WBGene00001975	-	0.858	False	1.0	2.0
IV	7644918	7644959	2	WBGene00001975	-	0.858	False	1.0	2.0
IV	7645002	7645029	4	WBGene00001975	-	0.006	False	0.0173480885312	4.0
III	7379141	7379183	3	WBGene00001974	-	0.001	True	0.0034345124283	3.0
II	11917523	11917545	2	WBGene00001977	+	0.07	False	0.142116417067	2.0
IV	9739428	9739496	8	WBGene00001607	-	0.0	True	0.0	5.0
IV	9739540	9739565	4	WBGene00001607	-	0.008	False	0.0223744647723	4.0
I	5815632	5815657	2	WBGene00001973	-	0.643	False	0.84106226106	2.0
I	5815658	5815700	8	WBGene00001973	-	0.0	True	0.0	8.0
IV	16170682	16170708	2	WBGene00001604	-	0.286	False	0.440495176849	2.0
IV	16170722	16170755	2	WBGene00001604	-	0.286	False	0.440495176849	2.0
III	9099328	9099361	2	WBGene00001609	+	0.07	False	0.142116417067	2.0
V	11845943	11845968	2	WBGene00001978	+	0.828	False	1.0	2.0
V	11851809	11851843	2	WBGene00001978	+	0.828	False	1.0	2.0
V	11851849	11851883	3	WBGene00001978	+	0.079	False	0.156669886834	3.0
V	11852027	11852080	8	WBGene00001978	+	0.0	True	0.0	5.0
V	15068136	15068159	2	WBGene00007720	+	1.0	False	1.0	2.0
V	15068291	15068331	7	WBGene00007720	+	0.0	True	0.0	7.0
V	15068352	15068399	6	WBGene00007720	+	0.0	True	0.0	6.0
III	4930890	4930918	2	WBGene00016145	-	0.116	False	0.213052147239	2.0
III	4944087	4944144	4	WBGene00016140	+	0.001	True	0.0034345124283	4.0
III	4944218	4944306	7	WBGene00016140	+	0.027	False	0.0648379010695	3.0
III	4933710	4933734	2	WBGene00016143	+	0.3	False	0.457643312102	2.0
III	4933896	4933925	2	WBGene00016143	+	0.3	False	0.457643312102	2.0
X	3840929	3840976	4	WBGene00022515	-	0.002	True	0.0064788097385	4.0
I	4307938	4307973	4	WBGene00021628	+	0.061	False	0.127482547993	4.0
I	4307974	4308026	9	WBGene00021628	+	0.0	True	0.0	8.0
I	4308095	4308126	4	WBGene00021628	+	0.061	False	0.127482547993	4.0
I	4308146	4308181	2	WBGene00021628	+	1.0	False	1.0	2.0
III	9516685	9516712	3	WBGene00000550	-	0.03	False	0.0707417131605	3.0
III	9516939	9516974	5	WBGene00000550	-	0.0	True	0.0	5.0
III	9518507	9518534	2	WBGene00000550	-	0.697	False	0.896838287966	2.0
V	1157231	1157273	5	WBGene00000552	+	0.95	False	1.0	5.0
V	1157454	1157482	6	WBGene00000552	+	0.533	False	0.726542401821	6.0
V	1157556	1157595	4	WBGene00000552	+	1.0	False	1.0	4.0
V	1157661	1157708	16	WBGene00000552	+	0.0	True	0.0	16.0
V	1157720	1157766	15	WBGene00000552	+	0.0	True	0.0	15.0
V	1157778	1157815	2	WBGene00000552	+	1.0	False	1.0	2.0
V	1157990	1158087	19	WBGene00000552	+	0.0	True	0.0	17.0
IV	8345852	8345879	2	WBGene00017542	+	0.09	False	0.172993579454	2.0
IV	8682349	8682416	10	WBGene00017237	-	0.0	True	0.0	8.0
IV	8682432	8682462	3	WBGene00017237	-	0.344	False	0.51236318408	3.0
IV	8682789	8682821	2	WBGene00017237	-	0.994	False	1.0	2.0
II	7666971	7667013	2	WBGene00017546	+	0.26	False	0.408864084045	2.0
IV	8686862	8686900	2	WBGene00017238	-	0.696	False	0.896032969002	2.0
II	10251594	10251625	2	WBGene00010013	+	0.421	False	0.60101033181	2.0
II	10268012	10268052	4	WBGene00010013	+	0.0	True	0.0	4.0
II	10268071	10268119	5	WBGene00010013	+	0.0	True	0.0	5.0
II	10250866	10250892	2	WBGene00010015	+	0.061	False	0.127482547993	2.0
V	13201015	13201044	3	WBGene00000733	-	0.012	False	0.0322076951812	3.0
V	15056747	15056804	5	WBGene00003155	-	0.0	True	0.0	5.0
V	15056878	15056913	3	WBGene00003155	-	0.038	False	0.0863472485769	3.0
IV	5210462	5210491	2	WBGene00043064	+	0.509	False	0.700740563326	2.0
IV	5210499	5210528	2	WBGene00043064	+	0.509	False	0.700740563326	2.0
II	11188524	11188553	3	WBGene00009514	+	0.069	False	0.140722395685	3.0
II	11188573	11188616	2	WBGene00009514	+	0.719	False	0.918076239559	2.0
II	11189277	11189303	2	WBGene00009514	+	0.719	False	0.918076239559	2.0
II	11186629	11186667	5	WBGene00009513	+	0.0	True	0.0	5.0
IV	17429508	17429541	5	WBGene00007357	+	0.0	True	0.0	5.0
X	3732059	3732094	2	WBGene00006408	-	0.561	False	0.756528716216	2.0
X	3732935	3732977	2	WBGene00006408	-	0.561	False	0.756528716216	2.0
III	4199020	4199056	2	WBGene00011279	+	1.0	False	1.0	2.0
III	4202085	4202112	4	WBGene00011279	+	0.069	False	0.140722395685	4.0
III	4202129	4202178	10	WBGene00011279	+	0.0	True	0.0	10.0
II	6988441	6988470	2	WBGene00015795	+	0.064	False	0.132480553155	2.0
II	9967337	9967398	17	WBGene00011273	-	0.0	True	0.0	16.0
II	9967532	9967561	2	WBGene00011273	-	1.0	False	1.0	2.0
II	9967639	9967667	2	WBGene00011273	-	1.0	False	1.0	2.0
II	9967993	9968039	7	WBGene00011273	-	0.015	False	0.0388939011187	7.0
X	3151257	3151301	5	WBGene00015791	-	0.003	True	0.00941677588467	5.0
X	3151421	3151465	3	WBGene00015791	-	0.353	False	0.521551511413	3.0
V	11924498	11924524	2	WBGene00011270	+	0.534	False	0.727767450683	2.0
V	11924538	11924569	4	WBGene00011270	+	0.0	True	0.0	4.0
V	13664030	13664057	2	WBGene00010279	+	0.697	False	0.896838287966	2.0
V	13664169	13664217	8	WBGene00010279	+	0.0	True	0.0	8.0
IV	9655302	9655334	2	WBGene00010277	+	0.319	False	0.481414618778	2.0
I	11930782	11930822	7	WBGene00011059	+	0.005	False	0.0147717927632	7.0
I	11931677	11931748	10	WBGene00011059	+	0.005	False	0.0147717927632	7.0
V	300044	300086	2	WBGene00018011	-	0.076	False	0.151936560935	2.0
II	5034255	5034302	25	WBGene00018016	-	0.0	True	0.0	25.0
III	9562510	9562541	2	WBGene00008172	-	0.199	False	0.330899097431	2.0
III	9563491	9563531	4	WBGene00008173	-	0.0	True	0.0	4.0
III	9558714	9558748	6	WBGene00008170	-	0.0	True	0.0	6.0
III	9558749	9558792	2	WBGene00008170	-	0.964	False	1.0	2.0
IV	5021193	5021225	6	WBGene00220250	-	0.0	True	0.0	6.0
III	9564695	9564725	5	WBGene00008174	-	0.0	True	0.0	5.0
III	4559800	4559829	5	WBGene00010908	+	0.0	True	0.0	5.0
X	14476866	14476949	32	WBGene00045133	+	0.0	True	0.0	25.0
I	7817008	7817049	2	WBGene00008399	+	0.211	False	0.34636394791	2.0
I	7819328	7819362	3	WBGene00008399	+	0.001	True	0.0034345124283	3.0
III	2693599	2693621	2	WBGene00022174	-	0.136	False	0.242411312329	2.0
III	2786756	2786780	2	WBGene00022170	+	0.666	False	0.865161815223	2.0
III	2786810	2786852	2	WBGene00022170	+	0.666	False	0.865161815223	2.0
IV	11479565	11479607	2	WBGene00003148	-	0.68	False	0.878741007194	2.0
IV	11480149	11480183	4	WBGene00003148	-	0.003	True	0.00941677588467	4.0
I	3694336	3694379	6	WBGene00003418	-	0.0	True	0.0	6.0
III	11749979	11750007	3	WBGene00003417	+	0.002	True	0.0064788097385	3.0
V	19674861	19674886	2	WBGene00003413	+	0.646	False	0.843604143948	2.0
V	19690847	19690870	2	WBGene00003413	+	0.646	False	0.843604143948	2.0
V	19692810	19692843	2	WBGene00003413	+	0.646	False	0.843604143948	2.0
V	19692927	19692976	6	WBGene00003413	+	0.0	True	0.0	6.0
V	163332	163365	2	WBGene00006648	+	0.209	False	0.344260660248	2.0
IV	12087206	12087235	4	WBGene00008687	-	0.989	False	1.0	4.0
IV	12087630	12087655	4	WBGene00008687	-	0.989	False	1.0	4.0
IV	12087756	12087809	5	WBGene00008687	-	0.659	False	0.857463781239	5.0
IV	12087835	12087930	23	WBGene00008687	-	0.0	True	0.0	14.0
