chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
I	9952865	9952922	10	WBGene00005023	+	0.0	True	0.0	10.0
I	9952933	9952956	2	WBGene00005023	+	0.978	False	1.0	2.0
I	9953199	9953238	2	WBGene00005023	+	0.978	False	1.0	2.0
II	7010968	7010993	3	WBGene00005025	-	0.008	False	0.0233649564376	3.0
II	7011001	7011025	2	WBGene00005025	-	0.337	False	0.457779828906	2.0
III	7102188	7102236	8	WBGene00015102	-	0.0	True	0.0	8.0
I	9863123	9863157	2	WBGene00010731	+	0.121	False	0.203601226994	2.0
I	9850074	9850109	3	WBGene00010730	-	0.948	False	1.0	3.0
I	9850301	9850343	13	WBGene00010730	-	0.0	True	0.0	13.0
I	9850394	9850423	2	WBGene00010730	-	1.0	False	1.0	2.0
I	9850433	9850512	7	WBGene00010730	-	0.002	True	0.00732281553398	6.0
V	15479984	15480026	6	WBGene00010733	-	0.053	False	0.108998636673	6.0
I	6572494	6572533	3	WBGene00019001	+	0.001	True	0.00394895287958	3.0
IV	10176952	10176981	2	WBGene00010556	+	0.541	False	0.670031609195	2.0
IV	10177834	10177867	3	WBGene00010556	+	0.026	False	0.0626533546326	3.0
V	12780386	12780438	14	WBGene00014619	-	0.0	True	0.0	14.0
X	6747533	6747561	2	WBGene00019844	-	0.017	False	0.0449509202454	2.0
I	12512940	12512978	3	WBGene00006829	+	0.0	True	0.0	3.0
MtDNA	800	841	4	WBGene00014452	+	0.256	False	0.369369679579	4.0
X	10667062	10667104	4	WBGene00014321	-	0.312	False	0.429623003195	4.0
V	14453354	14453386	2	WBGene00000257	-	0.013	False	0.0357529626253	2.0
IV	6377301	6377327	2	WBGene00000256	+	0.307	False	0.424092948718	2.0
IV	6377575	6377610	2	WBGene00000256	+	0.307	False	0.424092948718	2.0
I	6342297	6342335	4	WBGene00000254	+	0.005	False	0.015929250264	4.0
I	6342682	6342724	6	WBGene00000254	+	0.0	True	0.0	6.0
I	6345667	6345703	2	WBGene00000254	+	0.839	False	0.95196051147	2.0
II	10709324	10709366	3	WBGene00000251	+	0.03	False	0.0702172226532	3.0
II	10712082	10712116	4	WBGene00000251	+	0.001	True	0.00394895287958	4.0
I	10569967	10569996	3	WBGene00009122	+	0.021	False	0.0528856427379	3.0
IV	8994747	8994823	3	WBGene00014293	+	1.0	False	1.0	2.0
IV	8994827	8994858	6	WBGene00014293	+	0.097	False	0.172146470588	6.0
I	9177130	9177180	3	WBGene00009126	+	0.018	False	0.0468155172414	3.0
I	9177220	9177243	3	WBGene00009126	+	0.018	False	0.0468155172414	3.0
I	9177408	9177433	2	WBGene00009126	+	0.505	False	0.635621610346	2.0
X	13038959	13039052	27	WBGene00014297	-	0.306	False	0.423098991751	16.0
IV	8286764	8286796	4	WBGene00019510	-	0.003	False	0.0102735527809	4.0
IV	8286835	8286860	4	WBGene00019510	-	0.003	False	0.0102735527809	4.0
III	13262586	13262615	6	WBGene00010139	+	0.0	True	0.0	6.0
III	13262741	13262779	2	WBGene00010139	+	0.56	False	0.68988158432	2.0
III	9509521	9509552	2	WBGene00010130	+	0.77	False	0.895217726397	2.0
III	9509651	9509700	4	WBGene00010130	+	0.003	False	0.0102735527809	4.0
X	8623804	8623836	3	WBGene00023091	-	0.397	False	0.521440574663	3.0
III	11061893	11061935	3	WBGene00012973	+	0.497	False	0.626859949833	3.0
III	11062012	11062042	3	WBGene00012973	+	0.497	False	0.626859949833	3.0
III	11062063	11062105	3	WBGene00012973	+	0.497	False	0.626859949833	3.0
III	11062546	11062580	2	WBGene00012973	+	1.0	False	1.0	2.0
III	11062607	11062656	6	WBGene00012973	+	0.001	True	0.00394895287958	6.0
III	11062866	11062906	2	WBGene00012973	+	1.0	False	1.0	2.0
V	8615425	8615472	9	WBGene00018285	+	0.0	True	0.0	9.0
V	8615548	8615615	9	WBGene00018285	+	0.0	True	0.0	8.0
II	12996294	12996345	4	WBGene00012608	-	0.0	True	0.0	4.0
III	4586520	4586548	2	WBGene00009442	+	0.039	False	0.0856977421704	2.0
IV	8381740	8381805	5	WBGene00017070	+	0.001	True	0.00394895287958	5.0
X	9025662	9025735	9	WBGene00023148	-	0.086	False	0.156585395293	8.0
X	9024412	9024457	8	WBGene00023149	-	0.027	False	0.06465	8.0
IV	5469993	5470036	15	WBGene00004374	+	0.0	True	0.0	15.0
IV	5470047	5470085	7	WBGene00004374	+	0.0	True	0.0	7.0
I	8095121	8095168	3	WBGene00004378	+	0.006	False	0.0185471311475	3.0
I	8095170	8095216	5	WBGene00004378	+	0.0	True	0.0	5.0
V	7222249	7222286	2	WBGene00015746	-	0.289	False	0.404975847654	2.0
V	9725990	9726015	2	WBGene00009583	-	0.016	False	0.0426431095406	2.0
I	532948	532991	7	WBGene00220190	+	0.184	False	0.2845351102	7.0
I	533020	533062	2	WBGene00220190	+	1.0	False	1.0	2.0
III	6251400	6251441	9	WBGene00020437	+	0.0	True	0.0	9.0
III	6251467	6251513	11	WBGene00020437	+	0.0	True	0.0	11.0
IV	11601180	11601240	4	WBGene00009587	+	0.009	False	0.025909351145	3.0
IV	11601554	11601578	2	WBGene00009587	+	0.467	False	0.596755188479	2.0
I	14216726	14216769	2	WBGene00008186	-	0.037	False	0.082140544518	2.0
IV	3403745	3403776	2	WBGene00015413	+	0.036	False	0.0806325167038	2.0
I	10568942	10568971	2	WBGene00004408	+	0.431	False	0.558559707904	2.0
III	8518428	8518476	4	WBGene00015418	+	0.0	True	0.0	4.0
III	8518819	8518861	2	WBGene00015418	+	0.355	False	0.474749556738	2.0
III	3440967	3441002	2	WBGene00004976	-	0.092	False	0.165216666667	2.0
I	2878034	2878088	3	WBGene00022114	+	0.465	False	0.594703264095	3.0
I	2878216	2878243	4	WBGene00022114	+	0.044	False	0.09335302391	4.0
I	2878274	2878323	3	WBGene00022114	+	0.465	False	0.594703264095	3.0
I	2878327	2878373	6	WBGene00022114	+	0.0	True	0.0	6.0
I	2878421	2878463	2	WBGene00022114	+	1.0	False	1.0	2.0
V	6787612	6787663	18	WBGene00004975	+	0.0	True	0.0	17.0
V	6787706	6787755	5	WBGene00004975	+	0.012	False	0.0332451790634	5.0
V	12683350	12683414	8	WBGene00014437	-	0.192	False	0.294341463415	6.0
I	1840927	1840958	3	WBGene00001196	+	1.0	False	1.0	3.0
I	1841075	1841114	5	WBGene00001196	+	0.196	False	0.298200706001	5.0
I	1841336	1841366	4	WBGene00001196	+	0.764	False	0.890988790104	4.0
I	1841369	1841402	5	WBGene00001196	+	0.196	False	0.298200706001	5.0
I	1841431	1841493	13	WBGene00001196	+	0.0	True	0.0	12.0
I	1841510	1841568	2	WBGene00001196	+	1.0	False	1.0	2.0
I	1841615	1841661	5	WBGene00001196	+	0.196	False	0.298200706001	5.0
I	1841663	1841686	2	WBGene00001196	+	1.0	False	1.0	2.0
I	1841697	1841739	2	WBGene00001196	+	1.0	False	1.0	2.0
I	1841779	1841832	5	WBGene00001196	+	0.196	False	0.298200706001	5.0
I	1841852	1841884	5	WBGene00001196	+	0.196	False	0.298200706001	5.0
IV	10294084	10294109	2	WBGene00011176	-	0.05	False	0.104106280193	2.0
MtDNA	189	218	8	WBGene00010957	+	0.0	True	0.0	8.0
MtDNA	318	351	2	WBGene00010957	+	1.0	False	1.0	2.0
MtDNA	598	623	2	WBGene00010958	+	0.181	False	0.280470980996	2.0
III	12374269	12374324	4	WBGene00004086	-	0.278	False	0.394508936971	4.0
III	12374347	12374476	20	WBGene00004086	-	0.0	True	0.0	11.0
I	5365090	5365117	2	WBGene00004087	+	0.021	False	0.0528856427379	2.0
IV	11147528	11147564	9	WBGene00008505	-	0.0	True	0.0	9.0
IV	11148034	11148069	2	WBGene00008505	-	0.888	False	0.997058429475	2.0
I	7079920	7079964	6	WBGene00009050	-	0.003	False	0.0102735527809	6.0
I	7080048	7080099	9	WBGene00009050	-	0.0	True	0.0	9.0
I	7080139	7080186	3	WBGene00009050	-	0.978	False	1.0	3.0
I	7080225	7080253	3	WBGene00009050	-	0.978	False	1.0	3.0
I	7080255	7080300	3	WBGene00009050	-	0.978	False	1.0	3.0
I	7091310	7091343	2	WBGene00009051	+	0.077	False	0.144022938624	2.0
IV	7714391	7714419	2	WBGene00017998	-	0.136	False	0.223116911365	2.0
X	2112422	2112459	3	WBGene00018737	-	0.028	False	0.0661519185591	3.0
X	2112623	2112651	2	WBGene00018737	-	0.573	False	0.703598290598	2.0
IV	9250220	9250269	5	WBGene00012431	+	0.0	True	0.0	5.0
II	6055547	6055576	3	WBGene00020027	-	0.003	False	0.0102735527809	3.0
I	2929155	2929186	2	WBGene00022122	+	1.0	False	1.0	2.0
I	2929430	2929455	2	WBGene00022122	+	1.0	False	1.0	2.0
I	2929471	2929534	12	WBGene00022122	+	0.0	True	0.0	11.0
I	2929595	2929632	3	WBGene00022122	+	0.723	False	0.850074434918	3.0
I	2731257	2731300	5	WBGene00022127	+	0.0	True	0.0	5.0
III	12905765	12905793	3	WBGene00012553	+	0.038	False	0.0839897435897	3.0
III	12875683	12875714	2	WBGene00012550	+	0.061	False	0.121717592593	2.0
III	13302713	13302751	2	WBGene00012803	+	0.106	False	0.184643187067	2.0
I	11388807	11388842	2	WBGene00000010	-	0.233	False	0.341243203883	2.0
I	11389096	11389124	2	WBGene00000010	-	0.233	False	0.341243203883	2.0
III	12251643	12251689	2	WBGene00013557	-	0.072	False	0.136963430013	2.0
III	12259098	12259129	2	WBGene00013557	-	0.072	False	0.136963430013	2.0
III	3999504	3999538	6	WBGene00007980	-	0.0	True	0.0	6.0
X	11603879	11603934	7	WBGene00001502	-	0.0	True	0.0	7.0
II	6716191	6716236	2	WBGene00194987	-	0.361	False	0.480855187638	2.0
II	4992816	4992845	2	WBGene00194986	-	0.105	False	0.183218623482	2.0
V	9775971	9775998	2	WBGene00004882	-	0.098	False	0.173614797416	2.0
IV	10158037	10158063	2	WBGene00011773	+	0.587	False	0.716705382436	2.0
X	12861745	12861780	2	WBGene00011771	+	0.159	False	0.252342451341	2.0
X	12869804	12869839	2	WBGene00011771	+	0.159	False	0.252342451341	2.0
IV	10146935	10146968	3	WBGene00011777	-	0.018	False	0.0468155172414	3.0
III	2477733	2477771	4	WBGene00004884	+	0.0	True	0.0	4.0
I	1341155	1341183	3	WBGene00004888	+	0.168	False	0.263712799168	3.0
I	1341209	1341245	3	WBGene00004888	+	0.168	False	0.263712799168	3.0
IV	6325609	6325638	3	WBGene00022235	+	0.215	False	0.321753472222	3.0
IV	6325701	6325731	2	WBGene00022235	+	0.977	False	1.0	2.0
IV	6325953	6325975	2	WBGene00022235	+	0.977	False	1.0	2.0
IV	6326169	6326208	3	WBGene00022235	+	0.215	False	0.321753472222	3.0
IV	10674155	10674186	2	WBGene00001328	+	0.046	False	0.096712195122	2.0
V	5126745	5126773	2	WBGene00004795	+	0.338	False	0.458725146199	2.0
V	5126838	5126866	2	WBGene00004795	+	0.338	False	0.458725146199	2.0
IV	6339900	6339925	2	WBGene00022233	+	0.022	False	0.0548545454545	2.0
III	900216	900256	3	WBGene00017759	-	0.002	True	0.00732281553398	3.0
IV	2146329	2146359	2	WBGene00016918	+	0.136	False	0.223116911365	2.0
III	7712965	7713008	7	WBGene00200206	-	0.043	False	0.0916826855124	7.0
III	10506706	10506740	6	WBGene00004798	-	0.0	True	0.0	6.0
I	5002929	5002961	4	WBGene00003221	+	0.0	True	0.0	4.0
I	9394116	9394148	3	WBGene00008876	-	0.011	False	0.030871627907	3.0
I	9394254	9394284	2	WBGene00008876	-	0.471	False	0.600340937896	2.0
I	9394897	9394925	3	WBGene00008876	-	0.011	False	0.030871627907	3.0
I	133723	133808	28	WBGene00003229	+	0.0	True	0.0	17.0
I	133960	133983	2	WBGene00003229	+	1.0	False	1.0	2.0
I	134000	134070	3	WBGene00003229	+	1.0	False	1.0	2.0
II	11972202	11972241	2	WBGene00003228	+	0.103	False	0.180459349593	2.0
X	9090820	9090907	9	WBGene00023078	+	0.999	False	1.0	5.0
X	9091306	9091344	4	WBGene00023079	+	0.611	False	0.738240688827	4.0
III	4248427	4248455	3	WBGene00011604	-	0.0	True	0.0	3.0
III	4248501	4248528	2	WBGene00011604	-	0.231	False	0.339467608378	2.0
III	4263939	4263969	3	WBGene00011605	-	0.001	True	0.00394895287958	3.0
III	10197997	10198042	3	WBGene00011869	+	0.137	False	0.224148047722	3.0
III	10198220	10198260	2	WBGene00011869	+	0.84	False	0.952736842105	2.0
IV	5183530	5183563	3	WBGene00002247	+	0.008	False	0.0233649564376	3.0
IV	5183618	5183647	3	WBGene00002247	+	0.008	False	0.0233649564376	3.0
III	2769774	2769808	3	WBGene00002244	-	0.102	False	0.179123399302	3.0
III	2769895	2769940	7	WBGene00002244	-	0.0	True	0.0	7.0
III	2770737	2770795	3	WBGene00002244	-	0.102	False	0.179123399302	3.0
IV	6110050	6110073	2	WBGene00002245	+	0.701	False	0.828080266249	2.0
IV	6110234	6110265	4	WBGene00002245	+	0.001	True	0.00394895287958	4.0
IV	6110282	6110325	2	WBGene00002245	+	0.701	False	0.828080266249	2.0
IV	6110369	6110410	4	WBGene00002245	+	0.001	True	0.00394895287958	4.0
V	12032308	12032335	5	WBGene00002241	-	0.0	True	0.0	5.0
IV	10219708	10219744	2	WBGene00007696	-	0.208	False	0.312517928287	2.0
I	13512341	13512369	2	WBGene00013604	-	0.085	False	0.155609830097	2.0
V	16814161	16814192	2	WBGene00013606	+	0.026	False	0.0626533546326	2.0
II	8972183	8972206	2	WBGene00007686	-	0.435	False	0.563259656652	2.0
II	8972289	8972324	4	WBGene00007686	-	0.0	True	0.0	4.0
IV	12563828	12563864	2	WBGene00010671	-	0.032	False	0.0738103975535	2.0
V	6765936	6765990	7	WBGene00020808	-	0.0	True	0.0	7.0
X	8721556	8721599	5	WBGene00006587	-	0.0	True	0.0	5.0
X	8721649	8721679	4	WBGene00006587	-	0.018	False	0.0468155172414	4.0
X	8721727	8721761	3	WBGene00006587	-	0.201	False	0.3042734571	3.0
IV	11327035	11327069	2	WBGene00001919	+	0.09	False	0.16230125523	2.0
II	5003739	5003769	2	WBGene00019087	+	0.035	False	0.0790973782772	2.0
I	5080094	5080134	2	WBGene00016258	-	0.875	False	0.985763629574	2.0
I	5080253	5080296	4	WBGene00016258	-	0.005	False	0.015929250264	4.0
II	4858878	4858908	2	WBGene00017385	+	0.151	False	0.242451836083	2.0
II	4861645	4861683	3	WBGene00017384	+	0.011	False	0.030871627907	3.0
V	725659	725691	3	WBGene00001564	-	0.0	True	0.0	3.0
I	14104554	14104592	4	WBGene00001047	-	0.0	True	0.0	4.0
I	14104673	14104710	3	WBGene00001047	-	0.015	False	0.0402983081033	3.0
II	147415	147448	2	WBGene00020798	+	0.372	False	0.492463361123	2.0
II	151800	151835	4	WBGene00020798	+	0.0	True	0.0	4.0
II	8221555	8221623	4	WBGene00002066	+	0.111	False	0.190710136674	3.0
II	8221650	8221678	4	WBGene00002066	+	0.005	False	0.015929250264	4.0
II	8221702	8221745	3	WBGene00002066	+	0.111	False	0.190710136674	3.0
II	8222041	8222069	2	WBGene00002066	+	0.924	False	1.0	2.0
II	8222112	8222154	3	WBGene00002066	+	0.111	False	0.190710136674	3.0
II	8559446	8559484	12	WBGene00002065	-	0.0	True	0.0	12.0
II	8559541	8559576	7	WBGene00002065	-	0.001	True	0.00394895287958	7.0
II	8559709	8559767	2	WBGene00002065	-	1.0	False	1.0	2.0
X	3112282	3112313	2	WBGene00001685	-	0.047	False	0.0986084840056	2.0
IV	7914461	7914493	2	WBGene00003827	+	0.485	False	0.615584770719	2.0
IV	7914858	7914896	5	WBGene00003827	+	0.0	True	0.0	5.0
III	11831023	11831074	3	WBGene00003826	-	0.524	False	0.654349337748	2.0
III	11831382	11831434	3	WBGene00003826	-	0.014	False	0.0380522522523	3.0
III	11831435	11831476	2	WBGene00003826	-	0.524	False	0.654349337748	2.0
IV	7813078	7813124	2	WBGene00016384	-	0.174	False	0.27101600413	2.0
III	8362420	8362451	2	WBGene00019882	-	0.016	False	0.0426431095406	2.0
II	1322646	1322680	5	WBGene00006924	+	0.026	False	0.0626533546326	5.0
II	1322687	1322720	5	WBGene00006924	+	0.026	False	0.0626533546326	5.0
II	1322726	1322757	4	WBGene00006924	+	0.199	False	0.302003521127	4.0
II	1322877	1322937	7	WBGene00006924	+	0.001	True	0.00394895287958	6.0
II	1322977	1323022	5	WBGene00006924	+	0.026	False	0.0626533546326	5.0
X	4192886	4192925	8	WBGene00006921	+	0.0	True	0.0	8.0
IV	2308073	2308121	4	WBGene00006920	-	0.005	False	0.015929250264	4.0
IV	2308126	2308162	2	WBGene00006920	-	0.765	False	0.891465816918	2.0
IV	2308184	2308217	2	WBGene00006920	-	0.765	False	0.891465816918	2.0
II	5340661	5340703	2	WBGene00006923	+	0.073	False	0.138082131661	2.0
IV	3373076	3373118	3	WBGene00021952	+	0.08	False	0.147982832618	3.0
IV	3373153	3373178	3	WBGene00021952	+	0.08	False	0.147982832618	3.0
IV	3373216	3373277	4	WBGene00021952	+	0.08	False	0.147982832618	3.0
I	6319883	6319905	2	WBGene00017816	+	0.597	False	0.727443053312	2.0
I	6320106	6320159	3	WBGene00017816	+	0.04	False	0.0870707070707	3.0
I	3340480	3340516	3	WBGene00021551	-	0.0	True	0.0	3.0
IV	15039384	15039409	2	WBGene00012768	+	0.035	False	0.0790973782772	2.0
V	10365195	10365225	2	WBGene00010631	+	0.34	False	0.460610687023	2.0
II	461694	461726	2	WBGene00021132	-	0.126	False	0.210139303483	2.0
V	7857849	7857880	2	WBGene00016496	+	0.174	False	0.27101600413	2.0
I	4212587	4212621	3	WBGene00015971	+	0.002	True	0.00732281553398	3.0
I	4951638	4951667	2	WBGene00001860	-	0.504	False	0.634627712855	2.0
I	4951712	4951768	8	WBGene00001860	-	0.0	True	0.0	7.0
V	866594	866618	2	WBGene00020155	-	0.164	False	0.259051308901	2.0
X	17663686	17663725	2	WBGene00003744	+	0.081	False	0.14955752754	2.0
II	14409515	14409573	12	WBGene00197433	-	0.004	False	0.0132469813392	12.0
V	1018115	1018164	17	WBGene00019971	+	0.0	True	0.0	17.0
V	1018176	1018223	2	WBGene00019971	+	0.989	False	1.0	2.0
III	11918834	11918887	4	WBGene00000369	-	0.001	True	0.00394895287958	4.0
III	9337020	9337054	5	WBGene00001263	-	0.0	True	0.0	5.0
III	9337069	9337112	6	WBGene00001263	-	0.0	True	0.0	6.0
II	5670123	5670157	2	WBGene00016117	-	0.041	False	0.0888627873563	2.0
X	15603421	15603451	3	WBGene00010701	+	0.043	False	0.0916826855124	3.0
X	15603500	15603538	3	WBGene00010701	+	0.043	False	0.0916826855124	3.0
IV	4999557	4999600	2	WBGene00006040	-	0.129	False	0.214195376995	2.0
III	11693692	11693726	2	WBGene00000793	+	0.114	False	0.194976190476	2.0
V	16366872	16366930	3	WBGene00012348	+	0.007	False	0.021119	3.0
IV	4236685	4236711	2	WBGene00001074	+	0.579	False	0.709233861145	2.0
I	5866649	5866686	4	WBGene00018007	-	0.0	True	0.0	4.0
II	6197922	6197953	2	WBGene00016244	+	0.541	False	0.670031609195	2.0
II	6198088	6198114	2	WBGene00016244	+	0.541	False	0.670031609195	2.0
III	6005907	6005949	2	WBGene00020209	+	0.1	False	0.176846424385	2.0
III	4491745	4491775	3	WBGene00000223	-	0.035	False	0.0790973782772	3.0
III	4491987	4492064	2	WBGene00000223	-	0.642	False	0.772294258373	2.0
I	208285	208313	2	WBGene00000227	+	0.008	False	0.0233649564376	2.0
X	8185483	8185525	2	WBGene00015926	-	0.023	False	0.0570180772391	2.0
I	9562400	9562442	3	WBGene00014280	+	0.412	False	0.536471299094	3.0
V	12484392	12484421	4	WBGene00000228	+	0.0	True	0.0	4.0
I	14162847	14162929	10	WBGene00014282	+	0.006	False	0.0185471311475	9.0
X	6791497	6791529	2	WBGene00000216	+	0.654	False	0.783605242256	2.0
X	6792318	6792352	3	WBGene00000216	+	0.044	False	0.09335302391	3.0
X	6792574	6792602	3	WBGene00000216	+	0.044	False	0.09335302391	3.0
I	9138599	9138636	4	WBGene00014119	-	0.003	False	0.0102735527809	4.0
I	9138718	9138754	5	WBGene00014119	-	0.0	True	0.0	5.0
I	9973426	9973452	2	WBGene00011944	-	0.084	False	0.153965978129	2.0
II	4043143	4043195	12	WBGene00004467	-	0.0	True	0.0	12.0
II	4043196	4043223	2	WBGene00004467	-	0.999	False	1.0	2.0
IV	12692244	12692323	11	WBGene00011940	+	0.0	True	0.0	7.0
IV	12703778	12703837	5	WBGene00011940	+	0.012	False	0.0332451790634	4.0
I	9119183	9119220	2	WBGene00014115	+	0.065	False	0.127589459987	2.0
I	9126152	9126189	3	WBGene00014117	-	0.004	False	0.0132469813392	3.0
II	551350	551385	3	WBGene00015646	+	0.007	False	0.021119	3.0
X	8609029	8609072	2	WBGene00023085	+	0.827	False	0.941887127218	2.0
X	8608870	8608912	4	WBGene00023086	-	0.323	False	0.442146551724	4.0
IV	9318057	9318082	2	WBGene00004463	+	0.166	False	0.261662486938	2.0
V	12353520	12353565	10	WBGene00005018	+	0.0	True	0.0	10.0
V	12354138	12354225	20	WBGene00005018	+	0.0	True	0.0	10.0
IV	12121115	12121159	2	WBGene00010890	-	0.023	False	0.0570180772391	2.0
II	10658121	10658160	4	WBGene00010896	-	0.001	True	0.00394895287958	4.0
II	10658318	10658342	2	WBGene00010896	-	0.666	False	0.79608637084	2.0
IV	9329095	9329126	2	WBGene00011856	-	0.379	False	0.500412691466	2.0
IV	9330772	9330801	2	WBGene00011856	-	0.379	False	0.500412691466	2.0
V	6335441	6335478	2	WBGene00023155	+	0.999	False	1.0	2.0
V	6221306	6221330	2	WBGene00023159	-	0.922	False	1.0	2.0
V	6221789	6221819	3	WBGene00023159	-	0.125	False	0.208817829457	3.0
V	6223132	6223173	2	WBGene00023159	-	0.922	False	1.0	2.0
V	6223206	6223238	2	WBGene00023159	-	0.922	False	1.0	2.0
V	6223540	6223566	2	WBGene00023159	-	0.922	False	1.0	2.0
III	9898877	9898925	5	WBGene00009594	-	0.0	True	0.0	5.0
I	9004907	9004943	2	WBGene00009479	-	0.119	False	0.201246076233	2.0
III	8969993	8970023	4	WBGene00001227	-	0.0	True	0.0	4.0
III	6622726	6622752	3	WBGene00015734	-	0.004	False	0.0132469813392	3.0
I	4646876	4646918	4	WBGene00004415	-	0.001	True	0.00394895287958	4.0
III	3867858	3867894	2	WBGene00004414	+	0.513	False	0.643543035343	2.0
III	3868163	3868202	2	WBGene00004414	+	0.513	False	0.643543035343	2.0
III	3868945	3868975	2	WBGene00004414	+	0.513	False	0.643543035343	2.0
V	7243039	7243077	4	WBGene00015464	-	0.0	True	0.0	4.0
V	18968071	18968113	2	WBGene00012700	-	0.109	False	0.188238694906	2.0
II	14373683	14373718	2	WBGene00002076	+	0.572	False	0.702656351792	2.0
II	14373754	14373790	6	WBGene00002076	+	0.0	True	0.0	6.0
I	112089	112131	3	WBGene00004418	+	0.062	False	0.123061842105	3.0
I	7318056	7318090	4	WBGene00009915	+	0.072	False	0.136963430013	4.0
I	7318113	7318192	7	WBGene00009915	+	0.072	False	0.136963430013	4.0
I	7318193	7318224	3	WBGene00009915	+	0.509	False	0.639588921283	3.0
I	7945463	7945507	2	WBGene00011917	+	0.121	False	0.203601226994	2.0
V	19946876	19946902	2	WBGene00013360	-	0.049	False	0.10223582296	2.0
MtDNA	8056	8092	2	WBGene00010964	+	0.999	False	1.0	2.0
MtDNA	8171	8209	5	WBGene00010964	+	0.0	True	0.0	5.0
MtDNA	8499	8531	2	WBGene00010964	+	0.999	False	1.0	2.0
MtDNA	8851	8882	4	WBGene00010964	+	0.046	False	0.096712195122	4.0
I	9605790	9605841	12	WBGene00014424	+	0.002	True	0.00732281553398	12.0
MtDNA	11613	11638	4	WBGene00010966	+	0.001	True	0.00394895287958	4.0
MtDNA	2761	2783	2	WBGene00010960	+	0.567	False	0.69708190709	2.0
MtDNA	3176	3203	2	WBGene00010960	+	0.567	False	0.69708190709	2.0
V	14231362	14231407	6	WBGene00014420	+	0.059	False	0.118353058511	6.0
MtDNA	5677	5709	5	WBGene00010962	+	0.001	True	0.00394895287958	5.0
MtDNA	6321	6356	4	WBGene00010962	+	0.041	False	0.0888627873563	4.0
V	11412234	11412308	25	WBGene00014422	-	0.004	False	0.0132469813392	20.0
III	1419331	1419354	2	WBGene00022336	+	0.932	False	1.0	2.0
III	1419544	1419585	2	WBGene00022336	+	0.932	False	1.0	2.0
III	1419590	1419616	2	WBGene00022336	+	0.932	False	1.0	2.0
III	1419802	1419836	2	WBGene00022336	+	0.932	False	1.0	2.0
IV	10164224	10164258	2	WBGene00004091	+	0.154	False	0.245959767073	2.0
IV	10164284	10164308	2	WBGene00004091	+	0.154	False	0.245959767073	2.0
III	5321376	5321422	10	WBGene00004095	+	0.0	True	0.0	10.0
III	5321464	5321518	15	WBGene00004095	+	0.0	True	0.0	15.0
III	5321556	5321581	3	WBGene00004095	+	0.267	False	0.382860741445	3.0
I	5158764	5158794	2	WBGene00004094	-	0.218	False	0.324312623274	2.0
I	5161846	5161875	2	WBGene00004094	-	0.218	False	0.324312623274	2.0
III	5730027	5730067	7	WBGene00015083	+	0.0	True	0.0	7.0
V	8415751	8415785	2	WBGene00018700	-	0.237	False	0.345758704062	2.0
V	8415872	8415895	2	WBGene00018700	-	0.237	False	0.345758704062	2.0
V	8415921	8415954	2	WBGene00018700	-	0.237	False	0.345758704062	2.0
IV	8108107	8108130	2	WBGene00021539	-	0.021	False	0.0528856427379	2.0
X	8037542	8037580	3	WBGene00022938	+	0.371	False	0.491786906854	3.0
IV	13106747	13106778	2	WBGene00023421	+	0.132	False	0.218096385542	2.0
V	8235457	8235546	26	WBGene00022933	-	0.23	False	0.338162768031	15.0
II	10951726	10951766	2	WBGene00003783	-	0.294	False	0.410647222222	2.0
II	10951785	10951827	2	WBGene00003783	-	0.294	False	0.410647222222	2.0
IV	4520180	4520211	3	WBGene00022680	-	0.07	False	0.134344783715	3.0
IV	4522154	4522196	2	WBGene00022680	-	0.771	False	0.895690026954	2.0
IV	4522646	4522678	3	WBGene00022680	-	0.07	False	0.134344783715	3.0
V	8230205	8230268	18	WBGene00022934	-	0.0	True	0.0	18.0
V	8247495	8247570	4	WBGene00022935	+	0.417	False	0.542513583441	4.0
IV	10777589	10777626	5	WBGene00012015	+	0.0	True	0.0	5.0
IV	10777678	10777708	2	WBGene00012015	+	0.502	False	0.632373277662	2.0
X	14171402	14171438	2	WBGene00007993	-	0.28	False	0.396414828719	2.0
X	11491108	11491145	3	WBGene00012018	-	0.0	True	0.0	3.0
IV	11482842	11482889	4	WBGene00004892	-	0.0	True	0.0	4.0
IV	11483020	11483054	2	WBGene00004892	-	0.547	False	0.676074969275	2.0
V	6655776	6655837	7	WBGene00004897	-	0.0	True	0.0	5.0
II	9321628	9321680	2	WBGene00008402	+	0.055	False	0.112042538825	2.0
X	2834436	2834474	2	WBGene00022201	-	0.072	False	0.136963430013	2.0
III	4922903	4922947	5	WBGene00004782	-	0.0	True	0.0	5.0
III	2172458	2172483	2	WBGene00003322	+	0.994	False	1.0	2.0
X	5778935	5778968	4	WBGene00004788	-	0.058	False	0.116813084112	4.0
X	5778970	5779023	8	WBGene00004788	-	0.0	True	0.0	8.0
X	5779046	5779076	2	WBGene00004788	-	0.998	False	1.0	2.0
X	5779077	5779111	2	WBGene00004788	-	0.998	False	1.0	2.0
X	9091592	9091637	3	WBGene00023080	-	0.56	False	0.68988158432	3.0
IV	3032955	3033002	7	WBGene00022069	-	0.0	True	0.0	7.0
I	12833964	12833990	3	WBGene00003735	+	0.003	False	0.0102735527809	3.0
III	5268925	5268957	3	WBGene00022598	-	0.001	True	0.00394895287958	3.0
