chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
II	8228784	8228866	8	WBGene00000894	+	0.0	True	0.0	5.0
II	8229047	8229089	4	WBGene00000894	+	0.005	False	0.015404	4.0
I	9952865	9952921	15	WBGene00005023	+	0.0	True	0.0	15.0
I	9952963	9952995	2	WBGene00005023	+	0.998	False	1.0	2.0
I	9953273	9953312	3	WBGene00005023	+	0.412	False	0.548621023513	3.0
I	9953317	9953343	3	WBGene00005023	+	0.412	False	0.548621023513	3.0
V	10659675	10659729	5	WBGene00005022	-	0.0	True	0.0	5.0
V	10659735	10659757	2	WBGene00005022	-	0.501	False	0.643546030687	2.0
III	2764573	2764636	6	WBGene00022182	-	0.002	True	0.00694499549143	4.0
II	7010968	7010992	3	WBGene00005025	-	0.073	False	0.13580821256	3.0
II	7011001	7011045	4	WBGene00005025	-	0.0	True	0.0	4.0
I	9850074	9850100	3	WBGene00010730	-	0.997	False	1.0	3.0
I	9850301	9850344	14	WBGene00010730	-	0.0	True	0.0	14.0
I	9850433	9850478	8	WBGene00010730	-	0.001	True	0.00370288461538	8.0
I	9850480	9850526	4	WBGene00010730	-	0.6	False	0.74535483871	4.0
V	15479977	15480026	6	WBGene00010733	-	0.076	False	0.139768863419	6.0
III	5114155	5114188	2	WBGene00004728	+	0.016	False	0.0412423025435	2.0
I	7139717	7139747	2	WBGene00010738	-	0.043	False	0.0914878453039	2.0
I	5317593	5317622	2	WBGene00018598	-	0.279	False	0.397936666667	2.0
IV	10177841	10177867	3	WBGene00010556	+	0.061	False	0.119183663115	3.0
II	14434951	14434984	2	WBGene00010550	-	0.096	False	0.167132007233	2.0
I	3217034	3217089	4	WBGene00001481	+	0.0	True	0.0	4.0
I	3217107	3217129	2	WBGene00001481	+	0.333	False	0.457177540107	2.0
V	14013452	14013482	2	WBGene00000097	+	0.36	False	0.490226308345	2.0
V	14013537	14013562	2	WBGene00000097	+	0.36	False	0.490226308345	2.0
I	12513318	12513377	3	WBGene00006829	+	0.005	False	0.015404	3.0
V	8223246	8223303	4	WBGene00000098	+	0.13	False	0.21186203978	3.0
V	8223322	8223370	4	WBGene00000098	+	0.004	False	0.0127200660611	4.0
V	14453335	14453378	3	WBGene00000257	-	0.0	True	0.0	3.0
I	6342297	6342339	2	WBGene00000254	+	0.65	False	0.791885479279	2.0
I	6342682	6342719	5	WBGene00000254	+	0.0	True	0.0	5.0
II	5652250	5652274	2	WBGene00000252	-	0.123	False	0.203031718817	2.0
II	10709324	10709356	5	WBGene00000251	+	0.0	True	0.0	5.0
II	10710009	10710034	2	WBGene00000251	+	0.965	False	1.0	2.0
II	10712082	10712114	9	WBGene00000251	+	0.0	True	0.0	9.0
I	10569961	10570002	6	WBGene00009122	+	0.0	True	0.0	6.0
I	9177126	9177182	4	WBGene00009126	+	0.003	True	0.00995948275862	4.0
I	9177264	9177289	3	WBGene00009126	+	0.051	False	0.104191511936	3.0
V	10896745	10896791	3	WBGene00001303	-	0.969	False	1.0	3.0
V	10896892	10896927	10	WBGene00001303	-	0.0	True	0.0	10.0
X	13045910	13045952	3	WBGene00014294	+	0.002	True	0.00694499549143	3.0
IV	8286651	8286684	2	WBGene00019510	-	0.5	False	0.642475809142	2.0
IV	8286764	8286795	2	WBGene00019510	-	0.5	False	0.642475809142	2.0
IV	8286835	8286861	4	WBGene00019510	-	0.0	True	0.0	4.0
III	13262586	13262625	6	WBGene00010139	+	0.0	True	0.0	6.0
III	13262741	13262783	3	WBGene00010139	+	0.081	False	0.146240506329	3.0
III	9509520	9509552	3	WBGene00010130	+	0.123	False	0.203031718817	3.0
III	9509661	9509698	5	WBGene00010130	+	0.0	True	0.0	5.0
III	11061893	11061940	7	WBGene00012973	+	0.0	True	0.0	7.0
III	11062012	11062042	3	WBGene00012973	+	0.805	False	0.930388655462	3.0
III	11062083	11062127	3	WBGene00012973	+	0.805	False	0.930388655462	3.0
III	11062466	11062507	2	WBGene00012973	+	1.0	False	1.0	2.0
III	11062608	11062654	5	WBGene00012973	+	0.015	False	0.039215885947	5.0
III	11062874	11062926	5	WBGene00012973	+	0.015	False	0.039215885947	5.0
V	8615228	8615303	8	WBGene00018285	+	0.0	True	0.0	6.0
V	8615336	8615369	3	WBGene00018285	+	0.457	False	0.599015316542	3.0
V	8615392	8615461	13	WBGene00018285	+	0.0	True	0.0	12.0
V	8615542	8615595	4	WBGene00018285	+	0.045	False	0.094904162103	4.0
V	8615766	8615797	2	WBGene00018285	+	0.999	False	1.0	2.0
III	9080462	9080489	4	WBGene00001385	-	0.004	False	0.0127200660611	4.0
V	7699942	7699978	2	WBGene00022654	+	0.063	False	0.121854846811	2.0
X	9025662	9025704	4	WBGene00023148	-	0.243	False	0.353930786687	4.0
IV	7991803	7991829	2	WBGene00004371	-	0.023	False	0.0553235477826	2.0
X	4246704	4246743	3	WBGene00018602	-	0.015	False	0.039215885947	3.0
IV	5469993	5470035	16	WBGene00004374	+	0.0	True	0.0	16.0
IV	5470047	5470085	6	WBGene00004374	+	0.0	True	0.0	6.0
V	9725990	9726014	2	WBGene00009583	-	0.036	False	0.0793566113337	2.0
I	532948	532980	6	WBGene00220190	+	0.045	False	0.094904162103	6.0
X	15314826	15314855	2	WBGene00003681	+	0.026	False	0.0612017114914	2.0
III	6716505	6716537	2	WBGene00018134	+	0.019	False	0.047822875817	2.0
IV	17014591	17014633	5	WBGene00004403	+	0.0	True	0.0	5.0
X	13153150	13153180	2	WBGene00008601	-	0.03	False	0.0691382405745	2.0
I	10567916	10567949	2	WBGene00004408	+	0.999	False	1.0	2.0
I	10568702	10568781	6	WBGene00004408	+	0.061	False	0.119183663115	4.0
III	8518447	8518475	3	WBGene00015418	+	0.005	False	0.015404	3.0
V	6787612	6787661	27	WBGene00004975	+	0.0	True	0.0	26.0
V	6787676	6787703	2	WBGene00004975	+	1.0	False	1.0	2.0
V	6787706	6787752	11	WBGene00004975	+	0.0	True	0.0	11.0
X	13716525	13716571	3	WBGene00014439	+	0.512	False	0.654401593097	3.0
I	7091949	7091987	2	WBGene00004186	-	0.019	False	0.047822875817	2.0
II	6050414	6050454	3	WBGene00020022	+	0.0	True	0.0	3.0
MtDNA	188	232	10	WBGene00010957	+	0.0	True	0.0	10.0
IV	11145864	11145899	2	WBGene00008503	+	0.128	False	0.209133644463	2.0
III	12374269	12374344	17	WBGene00004086	-	0.0	True	0.0	15.0
III	12374347	12374440	16	WBGene00004086	-	0.0	True	0.0	9.0
III	12374441	12374480	7	WBGene00004086	-	0.009	False	0.0254471365639	7.0
I	5365018	5365055	4	WBGene00004087	+	0.0	True	0.0	4.0
IV	11147405	11147436	2	WBGene00008505	-	1.0	False	1.0	2.0
IV	11147446	11147502	3	WBGene00008505	-	1.0	False	1.0	2.0
IV	11147528	11147575	12	WBGene00008505	-	0.0	True	0.0	12.0
IV	11147577	11147610	2	WBGene00008505	-	1.0	False	1.0	2.0
V	12419879	12419911	2	WBGene00008299	-	0.05	False	0.102583910495	2.0
I	7091309	7091344	3	WBGene00009051	+	0.004	False	0.0127200660611	3.0
II	1230714	1230752	2	WBGene00018734	+	0.097	False	0.168568140794	2.0
X	2112429	2112463	2	WBGene00018737	-	0.151	False	0.239992158481	2.0
I	4789551	4789577	4	WBGene00023067	+	0.0	True	0.0	4.0
I	2929430	2929456	2	WBGene00022122	+	1.0	False	1.0	2.0
I	2929470	2929545	16	WBGene00022122	+	0.0	True	0.0	12.0
I	2929547	2929587	2	WBGene00022122	+	1.0	False	1.0	2.0
I	2731263	2731300	5	WBGene00022127	+	0.0	True	0.0	5.0
I	2731354	2731383	3	WBGene00022127	+	0.158	False	0.249470274703	3.0
X	8846742	8846798	8	WBGene00022948	+	0.046	False	0.096275	8.0
III	12905765	12905792	4	WBGene00012553	+	0.008	False	0.0230598802395	4.0
III	12906384	12906417	2	WBGene00012553	+	0.89	False	0.998656759907	2.0
II	11917598	11917622	3	WBGene00001977	+	0.001	True	0.00370288461538	3.0
I	11388807	11388849	7	WBGene00000010	-	0.0	True	0.0	7.0
I	11388860	11388908	2	WBGene00000010	-	1.0	False	1.0	2.0
I	11389046	11389074	5	WBGene00000010	-	0.003	True	0.00995948275862	5.0
I	11389096	11389124	6	WBGene00000010	-	0.0	True	0.0	6.0
III	12251642	12251686	4	WBGene00013557	-	0.0	True	0.0	4.0
II	14251098	14251150	7	WBGene00001971	+	0.018	False	0.0454842519685	7.0
II	14251231	14251265	4	WBGene00001971	+	0.926	False	1.0	4.0
II	14251268	14251315	4	WBGene00001971	+	0.926	False	1.0	4.0
II	14251399	14251433	11	WBGene00001971	+	0.0	True	0.0	11.0
III	3999344	3999375	2	WBGene00007980	-	0.823	False	0.945799164429	2.0
III	3999504	3999545	9	WBGene00007980	-	0.0	True	0.0	9.0
IV	7704090	7704117	2	WBGene00017996	-	0.036	False	0.0793566113337	2.0
II	4992816	4992849	2	WBGene00194986	-	0.109	False	0.184915859031	2.0
V	9775958	9775998	4	WBGene00004882	-	0.0	True	0.0	4.0
IV	10158719	10158761	3	WBGene00011773	+	0.063	False	0.121854846811	3.0
IV	10146977	10147004	5	WBGene00011777	-	0.0	True	0.0	5.0
III	2477733	2477772	5	WBGene00004884	+	0.0	True	0.0	5.0
I	1341084	1341126	2	WBGene00004888	+	0.979	False	1.0	2.0
I	1341209	1341246	5	WBGene00004888	+	0.0	True	0.0	5.0
IV	6325497	6325534	5	WBGene00022235	+	0.002	True	0.00694499549143	5.0
IV	6326087	6326113	2	WBGene00022235	+	0.996	False	1.0	2.0
IV	6326175	6326228	4	WBGene00022235	+	0.053	False	0.107309674027	4.0
IV	10672944	10672996	2	WBGene00001328	+	0.161	False	0.251934579439	2.0
IV	10679212	10679244	3	WBGene00001328	+	0.001	True	0.00370288461538	3.0
V	5126745	5126773	2	WBGene00004795	+	0.369	False	0.50071141649	2.0
V	5126840	5126866	3	WBGene00004795	+	0.013	False	0.0349846261356	3.0
IV	6339897	6339940	6	WBGene00022233	+	0.0	True	0.0	6.0
III	10506706	10506742	4	WBGene00004798	-	0.0	True	0.0	4.0
I	9364283	9364324	3	WBGene00008878	-	0.023	False	0.0553235477826	3.0
I	9364546	9364589	2	WBGene00008878	-	0.605	False	0.749631595882	2.0
I	9364664	9364692	2	WBGene00008878	-	0.605	False	0.749631595882	2.0
I	9369954	9369989	3	WBGene00008878	-	0.023	False	0.0553235477826	3.0
I	4999588	4999621	2	WBGene00003221	+	0.551	False	0.693431699346	2.0
I	5002922	5002961	5	WBGene00003221	+	0.0	True	0.0	5.0
III	12596067	12596109	2	WBGene00013734	-	0.046	False	0.096275	2.0
I	9394254	9394284	3	WBGene00008876	-	0.018	False	0.0454842519685	3.0
I	133723	133766	22	WBGene00003229	+	0.0	True	0.0	22.0
I	133766	133812	6	WBGene00003229	+	0.011	False	0.0300859375	6.0
I	134041	134071	5	WBGene00003229	+	0.061	False	0.119183663115	5.0
X	9090822	9090867	2	WBGene00023078	+	0.79	False	0.918011466506	2.0
II	7305527	7305571	2	WBGene00000839	+	0.056	False	0.112203954214	2.0
II	11349878	11349915	3	WBGene00007189	+	0.01	False	0.0278050541516	3.0
X	14476867	14476944	15	WBGene00045133	+	0.0	True	0.0	14.0
V	16366601	16366646	4	WBGene00012348	+	0.02	False	0.049594333548	4.0
V	16366716	16366746	3	WBGene00012348	+	0.289	False	0.40916875	3.0
V	16366822	16366866	2	WBGene00012348	+	0.992	False	1.0	2.0
V	16366996	16367043	3	WBGene00012348	+	0.289	False	0.40916875	3.0
V	16367095	16367129	2	WBGene00012348	+	0.992	False	1.0	2.0
V	16367498	16367540	2	WBGene00012348	+	0.992	False	1.0	2.0
III	4248427	4248464	3	WBGene00011604	-	0.001	True	0.00370288461538	3.0
III	4263835	4263879	3	WBGene00011605	-	0.018	False	0.0454842519685	3.0
III	4263939	4263982	4	WBGene00011605	-	0.0	True	0.0	4.0
III	4264065	4264097	2	WBGene00011605	-	0.543	False	0.686504596192	2.0
II	8905202	8905236	5	WBGene00002251	+	0.001	True	0.00370288461538	5.0
II	8906271	8906318	2	WBGene00002251	+	0.997	False	1.0	2.0
II	8908119	8908161	5	WBGene00002251	+	0.001	True	0.00370288461538	5.0
II	8908187	8908237	8	WBGene00002251	+	0.0	True	0.0	8.0
II	8908247	8908289	3	WBGene00002251	+	0.364	False	0.495148004239	3.0
IV	8594252	8594279	2	WBGene00022010	+	0.558	False	0.700638408869	2.0
IV	8594336	8594369	4	WBGene00022010	+	0.001	True	0.00370288461538	4.0
IV	8594401	8594431	4	WBGene00022010	+	0.001	True	0.00370288461538	4.0
III	6438297	6438331	2	WBGene00015481	+	0.167	False	0.259112409347	2.0
III	6439856	6439895	3	WBGene00015481	+	0.006	False	0.0178700696056	3.0
III	10335036	10335073	2	WBGene00003225	+	0.166	False	0.257976594027	2.0
IV	5183530	5183561	2	WBGene00002247	+	0.269	False	0.385673492182	2.0
IV	5183617	5183646	3	WBGene00002247	+	0.007	False	0.0205152207002	3.0
III	2769402	2769445	2	WBGene00002244	-	0.949	False	1.0	2.0
III	2769695	2769720	2	WBGene00002244	-	0.949	False	1.0	2.0
III	2769774	2769808	5	WBGene00002244	-	0.0	True	0.0	5.0
III	2769907	2769940	2	WBGene00002244	-	0.949	False	1.0	2.0
III	2770176	2770211	2	WBGene00002244	-	0.949	False	1.0	2.0
III	2770737	2770798	3	WBGene00002244	-	0.123	False	0.203031718817	3.0
IV	6110234	6110280	8	WBGene00002245	+	0.0	True	0.0	8.0
IV	6110368	6110395	5	WBGene00002245	+	0.0	True	0.0	5.0
I	12047746	12047810	3	WBGene00002240	-	0.005	False	0.015404	3.0
V	12032308	12032335	3	WBGene00002241	-	0.0	True	0.0	3.0
IV	10219708	10219735	2	WBGene00007696	-	0.783	False	0.911803144844	2.0
IV	10219738	10219782	4	WBGene00007696	-	0.005	False	0.015404	4.0
IV	10220505	10220536	2	WBGene00007696	-	0.783	False	0.911803144844	2.0
I	13512341	13512370	3	WBGene00013604	-	0.005	False	0.015404	3.0
V	16814161	16814189	2	WBGene00013606	+	0.16	False	0.250981670061	2.0
V	16814407	16814442	2	WBGene00013606	+	0.16	False	0.250981670061	2.0
V	6765913	6765989	16	WBGene00020808	-	0.0	True	0.0	14.0
X	8721556	8721599	5	WBGene00006587	-	0.005	False	0.015404	5.0
X	8721649	8721680	7	WBGene00006587	-	0.0	True	0.0	7.0
X	8721713	8721755	7	WBGene00006587	-	0.0	True	0.0	7.0
III	13089308	13089347	2	WBGene00004164	-	0.199	False	0.299706296441	2.0
IV	9158921	9158972	2	WBGene00003958	-	0.023	False	0.0553235477826	2.0
V	7471095	7471121	2	WBGene00017782	+	0.009	False	0.0254471365639	2.0
I	5080053	5080083	2	WBGene00016258	-	0.954	False	1.0	2.0
I	5080160	5080182	2	WBGene00016258	-	0.954	False	1.0	2.0
I	5080261	5080295	5	WBGene00016258	-	0.001	True	0.00370288461538	5.0
V	20730146	20730179	2	WBGene00001043	-	0.187	False	0.284639130435	2.0
V	20730228	20730255	2	WBGene00001043	-	0.187	False	0.284639130435	2.0
I	14104554	14104584	3	WBGene00001047	-	0.006	False	0.0178700696056	3.0
I	3001246	3001282	2	WBGene00001046	+	0.037	False	0.0809585227273	2.0
V	6878	6922	3	WBGene00002061	-	0.038	False	0.0827235726399	3.0
V	6924	6953	2	WBGene00002061	-	0.546	False	0.688714706846	2.0
II	8221546	8221593	2	WBGene00002066	+	0.995	False	1.0	2.0
II	8221600	8221639	4	WBGene00002066	+	0.011	False	0.0300859375	4.0
II	8221647	8221680	7	WBGene00002066	+	0.0	True	0.0	7.0
II	8221701	8221738	3	WBGene00002066	+	0.299	False	0.41840443314	3.0
II	8222025	8222069	5	WBGene00002066	+	0.0	True	0.0	5.0
II	8222120	8222177	3	WBGene00002066	+	0.299	False	0.41840443314	3.0
III	9745879	9745904	2	WBGene00002064	-	0.06	False	0.117947932619	2.0
II	8559445	8559479	10	WBGene00002065	-	0.0	True	0.0	10.0
II	8559541	8559577	8	WBGene00002065	-	0.0	True	0.0	8.0
II	8560861	8560903	2	WBGene00002065	-	1.0	False	1.0	2.0
II	5054186	5054229	2	WBGene00002068	-	0.076	False	0.139768863419	2.0
X	3112141	3112164	2	WBGene00001685	-	0.037	False	0.0809585227273	2.0
IV	7914748	7914776	2	WBGene00003827	+	0.119	False	0.197614920224	2.0
III	11831008	11831049	3	WBGene00003826	-	0.007	False	0.0205152207002	3.0
III	11831382	11831431	2	WBGene00003826	-	0.335	False	0.459431980057	2.0
IV	7813021	7813047	2	WBGene00016384	-	0.16	False	0.250981670061	2.0
IV	6705769	6705801	3	WBGene00044503	+	0.943	False	1.0	3.0
IV	6705850	6705895	3	WBGene00044503	+	0.943	False	1.0	3.0
IV	6705905	6705938	2	WBGene00044503	+	1.0	False	1.0	2.0
IV	6705989	6706024	10	WBGene00044503	+	0.0	True	0.0	10.0
IV	6706055	6706086	2	WBGene00044503	+	1.0	False	1.0	2.0
IV	6706365	6706411	2	WBGene00044503	+	1.0	False	1.0	2.0
IV	6706466	6706520	3	WBGene00044503	+	0.943	False	1.0	3.0
IV	6706587	6706615	2	WBGene00044503	+	1.0	False	1.0	2.0
IV	6706968	6707009	3	WBGene00044503	+	0.943	False	1.0	3.0
I	49722	49744	2	WBGene00044345	+	0.127	False	0.207940901361	2.0
X	4192172	4192201	2	WBGene00006921	+	0.864	False	0.979183048852	2.0
X	4192882	4192933	8	WBGene00006921	+	0.0	True	0.0	8.0
IV	2307858	2307897	3	WBGene00006920	-	0.126	False	0.206655025554	3.0
IV	2308080	2308122	2	WBGene00006920	-	0.884	False	0.992792067658	2.0
IV	2308132	2308158	2	WBGene00006920	-	0.884	False	0.992792067658	2.0
V	7062518	7062548	2	WBGene00021956	+	0.635	False	0.777794211196	2.0
V	7062639	7062689	5	WBGene00021956	+	0.0	True	0.0	5.0
IV	3373076	3373127	2	WBGene00021952	+	0.742	False	0.878132145052	2.0
IV	3373152	3373177	3	WBGene00021952	+	0.059	False	0.116696969697	3.0
IV	3373218	3373244	2	WBGene00021952	+	0.742	False	0.878132145052	2.0
I	2281589	2281624	3	WBGene00000408	-	0.0	True	0.0	3.0
IV	9763271	9763319	4	WBGene00003687	+	0.033	False	0.0742741087084	4.0
IV	9764159	9764191	2	WBGene00003687	+	0.997	False	1.0	2.0
IV	9764211	9764237	2	WBGene00003687	+	0.997	False	1.0	2.0
IV	9764316	9764358	10	WBGene00003687	+	0.0	True	0.0	10.0
III	4848666	4848692	2	WBGene00017811	-	0.13	False	0.21186203978	2.0
II	5945714	5945766	2	WBGene00000403	-	0.109	False	0.184915859031	2.0
II	5955034	5955063	2	WBGene00000403	-	0.109	False	0.184915859031	2.0
I	6319940	6319974	2	WBGene00017816	+	0.445	False	0.586079001368	2.0
I	3340480	3340512	2	WBGene00021551	-	0.014	False	0.0371308539945	2.0
I	3264285	3264317	3	WBGene00021552	-	0.004	False	0.0127200660611	3.0
V	7594681	7594714	2	WBGene00016816	+	0.113	False	0.189778892281	2.0
V	4147426	4147474	3	WBGene00021554	+	0.008	False	0.0230598802395	3.0
I	8796965	8796997	2	WBGene00006324	+	0.133	False	0.21601982286	2.0
V	10365187	10365229	7	WBGene00010631	+	0.0	True	0.0	7.0
V	10365286	10365322	2	WBGene00010631	+	0.943	False	1.0	2.0
V	10365344	10365376	2	WBGene00010631	+	0.943	False	1.0	2.0
V	10365801	10365851	4	WBGene00010631	+	0.005	False	0.015404	4.0
II	4709835	4709869	4	WBGene00006626	+	0.003	True	0.00995948275862	4.0
II	4709961	4710003	5	WBGene00006626	+	0.0	True	0.0	5.0
V	7857849	7857880	2	WBGene00016496	+	0.075	False	0.138525179856	2.0
I	6789656	6789729	4	WBGene00016493	-	0.004	False	0.0127200660611	4.0
I	4951638	4951667	2	WBGene00001860	-	0.879	False	0.990353715623	2.0
I	4951702	4951769	15	WBGene00001860	-	0.0	True	0.0	13.0
X	16677500	16677524	2	WBGene00017727	-	0.303	False	0.423232861806	2.0
II	5458301	5458332	3	WBGene00000935	+	0.032	False	0.0725747938751	3.0
II	5458477	5458535	2	WBGene00000935	+	0.557	False	0.700067558747	2.0
V	7534867	7534892	2	WBGene00016921	+	0.043	False	0.0914878453039	2.0
III	9337020	9337055	3	WBGene00001263	-	0.003	True	0.00995948275862	3.0
III	9337069	9337121	4	WBGene00001263	-	0.0	True	0.0	4.0
III	5199641	5199677	2	WBGene00001262	-	0.082	False	0.147630668537	2.0
X	15603502	15603531	2	WBGene00010701	+	0.034	False	0.0760801859384	2.0
III	11693689	11693726	3	WBGene00000793	+	0.02	False	0.049594333548	3.0
I	8026903	8026945	2	WBGene00010560	-	0.035	False	0.0775964306275	2.0
I	8037107	8037143	4	WBGene00010564	-	0.0	True	0.0	4.0
II	6198081	6198114	3	WBGene00016244	+	0.038	False	0.0827235726399	3.0
III	6005909	6005955	2	WBGene00020209	+	0.188	False	0.285935229068	2.0
III	6006251	6006278	3	WBGene00020209	+	0.001	True	0.00370288461538	3.0
V	12275503	12275540	3	WBGene00010093	+	0.002	True	0.00694499549143	3.0
IV	3716013	3716045	2	WBGene00021367	-	0.204	False	0.305444790047	2.0
V	13467099	13467148	2	WBGene00009138	-	0.08	False	0.144842501175	2.0
X	14809168	14809210	2	WBGene00000221	-	0.879	False	0.990353715623	2.0
X	14809256	14809306	3	WBGene00000221	-	0.137	False	0.221025136154	3.0
X	14810378	14810427	3	WBGene00000221	-	0.137	False	0.221025136154	3.0
V	9641303	9641334	2	WBGene00000226	-	0.393	False	0.528806079665	2.0
V	9641777	9641807	2	WBGene00000226	-	0.393	False	0.528806079665	2.0
V	12484091	12484136	3	WBGene00000228	+	0.014	False	0.0371308539945	3.0
V	12484255	12484282	3	WBGene00000228	+	0.014	False	0.0371308539945	3.0
V	12484394	12484421	2	WBGene00000228	+	0.4	False	0.535418839068	2.0
III	5230378	5230409	9	WBGene00000229	+	0.0	True	0.0	9.0
III	5230409	5230453	12	WBGene00000229	+	0.0	True	0.0	12.0
I	9138479	9138509	2	WBGene00014119	-	1.0	False	1.0	2.0
I	9138599	9138641	3	WBGene00014119	-	0.564	False	0.706559531555	3.0
I	9138717	9138755	9	WBGene00014119	-	0.0	True	0.0	9.0
I	9138840	9138862	2	WBGene00014119	-	1.0	False	1.0	2.0
I	9138905	9138934	5	WBGene00014119	-	0.005	False	0.015404	5.0
I	9140860	9140887	2	WBGene00014119	-	1.0	False	1.0	2.0
I	9973426	9973454	2	WBGene00011944	-	0.085	False	0.151684430028	2.0
II	4043135	4043234	18	WBGene00004467	-	0.0	True	0.0	13.0
II	4043528	4043560	2	WBGene00004467	-	1.0	False	1.0	2.0
II	10788347	10788390	4	WBGene00011067	-	0.0	True	0.0	4.0
IV	12692244	12692323	17	WBGene00011940	+	0.0	True	0.0	12.0
IV	12703778	12703820	6	WBGene00011940	+	0.0	True	0.0	6.0
I	11311638	11311687	4	WBGene00010416	-	0.007	False	0.0205152207002	3.0
V	19049627	19049676	2	WBGene00000214	-	0.558	False	0.700638408869	2.0
V	19050517	19050554	2	WBGene00000214	-	0.558	False	0.700638408869	2.0
I	9119189	9119220	2	WBGene00014115	+	0.453	False	0.594987380628	2.0
I	9120860	9120889	2	WBGene00014115	+	0.453	False	0.594987380628	2.0
II	551350	551385	5	WBGene00015646	+	0.0	True	0.0	5.0
X	8609029	8609071	2	WBGene00023085	+	1.0	False	1.0	2.0
IV	9318004	9318027	2	WBGene00004463	+	0.089	False	0.157075618698	2.0
V	12353521	12353556	2	WBGene00005018	+	1.0	False	1.0	2.0
V	12354134	12354228	10	WBGene00005018	+	0.007	False	0.0205152207002	5.0
IV	12121115	12121159	5	WBGene00010890	-	0.0	True	0.0	5.0
IV	12125180	12125217	4	WBGene00010892	+	0.007	False	0.0205152207002	4.0
IV	12126684	12126729	4	WBGene00010892	+	0.007	False	0.0205152207002	4.0
II	10658129	10658167	3	WBGene00010896	-	0.025	False	0.059136977887	3.0
II	10574637	10574675	7	WBGene00219803	-	0.998	False	1.0	7.0
II	10574679	10574729	17	WBGene00219803	-	0.0	True	0.0	17.0
II	10574789	10574821	8	WBGene00219803	-	0.933	False	1.0	8.0
I	9609771	9609836	11	WBGene00002070	-	0.0	True	0.0	9.0
I	9611504	9611533	3	WBGene00002070	-	0.265	False	0.380931317656	3.0
IV	2649843	2649870	2	WBGene00004367	+	0.151	False	0.239992158481	2.0
V	6221789	6221821	4	WBGene00023159	-	0.0	True	0.0	4.0
V	6223678	6223707	2	WBGene00023159	-	0.445	False	0.586079001368	2.0
I	10934007	10934029	2	WBGene00018632	-	0.223	False	0.328528309105	2.0
IV	11583789	11583815	2	WBGene00004360	+	0.164	False	0.25538374444	2.0
III	8969993	8970023	2	WBGene00001227	-	0.031	False	0.0711024419297	2.0
I	3733050	3733092	2	WBGene00004147	-	0.862	False	0.978067766647	2.0
I	3733447	3733478	3	WBGene00004147	-	0.084	False	0.150597765363	3.0
I	3733551	3733594	4	WBGene00004147	-	0.005	False	0.015404	4.0
I	3735474	3735505	2	WBGene00004147	-	0.862	False	0.978067766647	2.0
III	3868911	3868975	2	WBGene00004414	+	0.237	False	0.346633877706	2.0
II	8569942	8569972	2	WBGene00004416	+	0.285	False	0.405143964563	2.0
I	2875510	2875550	9	WBGene00004412	-	0.0	True	0.0	9.0
II	14373627	14373659	2	WBGene00002076	+	0.918	False	1.0	2.0
II	14373754	14373790	11	WBGene00002076	+	0.0	True	0.0	11.0
I	112072	112115	3	WBGene00004418	+	0.047	False	0.0977305615551	3.0
I	7318056	7318098	8	WBGene00009915	+	0.0	True	0.0	8.0
I	7318100	7318142	8	WBGene00009915	+	0.0	True	0.0	8.0
I	7318193	7318231	5	WBGene00009915	+	0.076	False	0.139768863419	5.0
V	19946876	19946902	2	WBGene00013360	-	0.059	False	0.116696969697	2.0
MtDNA	8040	8092	3	WBGene00010964	+	1.0	False	1.0	2.0
MtDNA	8170	8207	10	WBGene00010964	+	0.0	True	0.0	10.0
MtDNA	8383	8416	3	WBGene00010964	+	0.758	False	0.892132640587	3.0
MtDNA	8538	8565	3	WBGene00010964	+	0.758	False	0.892132640587	3.0
MtDNA	9104	9146	3	WBGene00010964	+	0.758	False	0.892132640587	3.0
MtDNA	9853	9884	3	WBGene00010965	+	0.016	False	0.0412423025435	3.0
MtDNA	11613	11639	5	WBGene00010966	+	0.0	True	0.0	5.0
MtDNA	12187	12237	2	WBGene00010967	+	1.0	False	1.0	2.0
MtDNA	12319	12350	2	WBGene00010967	+	1.0	False	1.0	2.0
MtDNA	12738	12765	2	WBGene00010967	+	1.0	False	1.0	2.0
MtDNA	12943	12985	4	WBGene00010967	+	0.109	False	0.184915859031	4.0
MtDNA	2754	2787	3	WBGene00010960	+	0.134	False	0.217186026936	3.0
MtDNA	3052	3082	2	WBGene00010960	+	0.855	False	0.971843270366	2.0
V	14231363	14231397	2	WBGene00014420	+	0.68	False	0.819618153365	2.0
MtDNA	6314	6358	8	WBGene00010962	+	0.0	True	0.0	8.0
MtDNA	6539	6570	3	WBGene00010963	+	0.467	False	0.609426296171	3.0
MtDNA	6796	6821	2	WBGene00010963	+	0.998	False	1.0	2.0
MtDNA	7001	7052	5	WBGene00010963	+	0.003	True	0.00995948275862	5.0
MtDNA	7767	7803	5	WBGene00010963	+	0.003	True	0.00995948275862	5.0
III	1443304	1443352	2	WBGene00022335	+	0.11	False	0.186202197802	2.0
III	1419590	1419617	3	WBGene00022336	+	0.069	False	0.130638643068	3.0
II	8040924	8040958	3	WBGene00007435	+	0.002	True	0.00694499549143	3.0
IV	10164224	10164258	3	WBGene00004091	+	0.004	False	0.0127200660611	3.0
III	5315598	5315633	2	WBGene00004095	+	1.0	False	1.0	2.0
III	5321376	5321462	19	WBGene00004095	+	0.0	True	0.0	17.0
